MemberID,MembershipType,FlexAddOn,FSA,AccountOpened,LastVisit,TotalVisits,CanEmail,CanPhone,TotalSales
4242,Family,0,N1E,2015-07-30,2016-08-05,6,YES,YES,181.57
4243,Teacher,0,NULL,2014-05-22,2014-05-22,1,YES,NO,8.95
4244,Family,0,N2E,2014-03-14,2014-03-14,1,YES,YES,120
4245,Family,0,N2G,2014-01-16,2014-08-14,4,YES,YES,498.86
4246,Family,0,N2K,2018-08-23,2018-08-23,1,YES,YES,150
4247,Individual,0,N2K,2019-06-26,2019-12-31,26,YES,YES,51.76
4248,Dual,0,NULL,2013-07-10,2019-09-02,52,YES,YES,507.35
4249,Teacher,0,NULL,2016-09-21,2016-09-21,1,YES,NO,5
4250,Family,0,N1H,2019-03-14,2019-03-14,1,YES,YES,76.1
4251,Teacher,0,NULL,2017-08-18,2017-08-18,1,YES,NO,0
4252,Student,0,N2K,2014-12-20,2015-04-04,3,YES,YES,67.15
4253,Dual,0,N2H,2015-02-08,2016-01-03,5,YES,YES,70
4253,Dual,0,N2H,2017-12-31,2018-03-12,3,YES,YES,0
4254,Dual,0,N2A,2019-02-17,2020-02-16,6,YES,YES,52.1
4255,Dual,0,N2L,2015-10-02,2016-10-01,8,YES,YES,69
4255,Family,0,N2L,2017-12-23,2018-07-18,5,YES,YES,150
4256,Dual,0,N2H,2015-01-28,2015-07-01,2,YES,YES,60
4257,Family,1,N2K,2019-12-11,2020-03-08,7,NO,YES,152
4258,Individual,0,M8Y,2015-09-01,2016-06-29,9,YES,YES,40
4259,Teacher,0,NULL,2017-07-01,2017-07-01,1,YES,NO,0
4260,Student,0,N2M,2017-01-13,2018-01-28,8,YES,YES,30
4261,Dual,0,N2M,2017-03-17,2018-01-28,4,YES,YES,70
4262,Family,0,N2N,2014-12-23,2014-12-23,1,NO,YES,150
4263,Family,0,N2G,2013-06-28,2013-08-24,1,YES,YES,0
4264,Individual,0,NULL,2014-02-08,2014-02-08,1,NO,NO,49.99
4265,Individual,0,N2J,2014-11-29,2015-09-18,3,YES,YES,36
4266,Individual,0,N2V,2015-12-31,2016-04-02,5,YES,YES,40
4267,Family,0,N2H,2013-06-28,2014-10-03,31,YES,YES,26.4
4268,Dual,0,N2L,2014-12-14,2018-11-18,8,YES,YES,112.45
4268,Family,0,N2L,2013-06-28,2014-02-09,2,YES,YES,0
4269,Teacher,0,NULL,2014-11-15,2014-11-15,1,NO,NO,8.95
4270,Family,0,N2G,2013-06-28,2019-04-13,28,YES,YES,305.8
4271,55 & Better,0,N2V,2019-07-19,2019-10-11,10,YES,YES,44.95
4272,MAD Social,0,N2L,2015-02-09,2019-12-12,8,YES,YES,990
4273,Individual,0,N2M,2014-12-20,2015-12-13,8,YES,YES,121.72
4274,Dual,0,N1E,2015-01-10,2017-12-27,14,YES,YES,115.93
4275,Teacher,0,NULL,2019-01-01,2019-01-01,1,YES,NO,9.95
4276,Family,0,N2L,2014-10-18,2016-03-14,18,NO,NO,156
4276,Family,0,N2L,2013-06-28,2016-08-11,10,YES,YES,150
4277,Family,0,N2A,2018-12-23,2020-02-16,20,YES,YES,326.85
4278,Teacher,0,NULL,2017-02-20,2017-02-20,1,YES,NO,20.9
4279,Family,0,N1E,2016-11-19,2017-11-26,12,YES,YES,286.42
4280,Family,0,N2L,2018-01-13,2019-01-20,14,YES,YES,352.9
4281,Dual,0,N2N,2016-08-17,2017-08-31,18,YES,YES,82.92
4282,Dual,0,N2A,2013-06-28,2014-07-20,7,YES,YES,122.59
4283,Dual,0,N2V,2015-10-04,2016-02-13,1,YES,YES,0
4284,Family,0,N2T,2019-03-30,2020-07-11,3,YES,YES,150
4285,Dual,0,N2M,2017-07-27,2019-10-12,11,YES,YES,122
4286,Family,0,N2M,2018-06-29,2019-04-10,5,YES,YES,1170
4287,Teacher,0,NULL,2018-12-22,2020-01-12,1,YES,NO,0
4288,Family,0,N1R,2015-08-26,2015-11-14,3,YES,YES,452.54
4289,Family,0,N2G,2013-06-28,2013-09-01,1,YES,YES,0
4290,Individual,0,NULL,2018-01-28,2019-01-06,7,YES,YES,23.9
4291,Family,0,N2H,2017-10-25,2017-11-19,5,YES,YES,150
4292,Teacher,0,NULL,2019-01-12,2019-02-02,1,YES,NO,0
4293,Family,0,L5N,2017-10-25,2017-10-12,1,YES,NO,150
4294,55 & Better,0,N2H,2016-05-12,2016-05-12,2,YES,YES,70.95
4295,Dual,0,N1E,2015-01-04,2015-07-30,4,YES,YES,110
4296,Dual,0,N1E,2013-07-10,2017-12-08,6,YES,YES,238.85
4297,Individual,0,N2M,2013-06-28,2014-02-07,1,YES,YES,0
4298,Family,0,N2M,2018-10-14,2020-03-11,27,YES,YES,299
4299,Family,0,N1R,2017-10-25,2016-09-23,14,YES,YES,416
4300,Dual,0,N2T,2013-09-01,2015-08-03,57,YES,YES,170.01
4301,Family,0,N1E,2013-06-28,2013-07-05,1,YES,YES,0
4302,Teacher,0,NULL,2017-08-26,2017-08-26,1,YES,NO,17.9
4303,Individual,0,N2C,2018-11-09,2019-12-31,4,YES,YES,47.5
4304,Dual,0,N2A,2015-03-14,2015-12-13,5,YES,YES,73.45
4305,Teacher,0,NULL,2018-09-27,2018-11-25,1,YES,NO,0
4306,Family,0,N2M,2017-11-04,2019-07-23,34,YES,NO,218
4307,Teacher,0,NULL,2014-08-12,2017-07-13,3,YES,NO,8.95
4308,Dual,0,N2T,2013-11-10,2013-11-10,1,YES,YES,70
4309,Dual,0,N2J,2017-01-02,2020-01-25,19,YES,YES,222
4310,Family,0,N2A,2016-10-05,2017-10-14,7,YES,YES,23.9
4311,Teacher,0,NULL,2020-02-01,2020-02-01,1,YES,NO,9.95
4312,Dual,0,N1E,2013-09-01,2014-03-05,2,YES,YES,44.1
4313,Individual,0,N2T,2020-01-09,2020-02-12,2,YES,YES,85.5
4314,Family,0,N2T,2013-06-28,2015-08-03,8,YES,YES,120
4315,Individual,0,N2E,2018-07-03,2018-11-30,5,YES,YES,235
4316,Individual,0,N0B,2017-10-13,2017-10-13,1,YES,YES,80
4317,Teacher,0,NULL,2018-08-16,2019-08-25,2,YES,NO,0
4318,55 & Better,0,N2B,2019-12-23,2019-12-23,1,YES,YES,140
4319,Individual,0,NULL,2017-06-21,2017-06-21,1,NO,NO,40
4320,Individual,0,NULL,2013-06-28,2014-12-05,29,NO,NO,21.89
4321,Family,0,N1H,2013-06-28,2017-09-18,4,YES,YES,50.95
4322,Family,0,N2P,2016-04-30,2016-05-01,1,YES,YES,0
4323,Dual,0,N2V,2013-09-20,2014-07-08,6,YES,YES,70
4324,Individual,0,N3L,2016-10-14,2016-10-14,1,YES,YES,40
4325,Family,0,N1R,2016-01-02,2016-07-31,2,YES,YES,150
4326,Teacher,0,NULL,2016-09-02,2019-11-02,14,YES,NO,13.95
4327,Individual,1,N0B,2019-10-23,2020-01-30,7,YES,YES,9.95
4328,Family & Friends,0,N2M,2018-02-13,2018-03-31,3,YES,YES,254
4329,Family,0,N1G,2017-05-03,2018-04-13,7,YES,YES,135
4330,Dual,0,N2H,2017-05-10,2019-05-23,5,YES,YES,285
4330,Dual,0,N2H,2020-03-08,2020-03-08,1,YES,YES,80
4331,Family,0,N2T,2017-10-25,2016-11-13,2,YES,YES,114.05
4332,Family,0,N1K,2014-02-17,2020-01-02,17,YES,YES,443.85
4333,Teacher,0,NULL,2019-08-15,2019-08-15,1,YES,NO,19.9
4334,Individual,0,N3B,2013-09-02,2013-09-02,1,YES,YES,40
4335,MAD,0,N3A,2018-02-05,2018-02-06,2,YES,YES,80
4336,Dual,0,N2N,2014-02-26,2014-09-24,3,YES,YES,70
4337,Family,0,N2N,2020-01-04,2020-01-04,1,YES,YES,115.74
4338,Dual,0,N2V,2013-06-28,2013-08-15,1,YES,YES,0
4339,Teacher,0,NULL,2017-03-15,2017-03-15,1,YES,NO,10
4340,Teacher,0,NULL,2019-08-28,2019-08-28,1,YES,NO,0
4341,Family,0,N2E,2013-06-28,2014-09-06,5,YES,YES,120
4342,Individual,0,N1T,2013-06-28,2014-07-28,2,YES,YES,36
4343,Family,0,N2M,2013-06-28,2019-06-02,20,YES,YES,66.73
4344,Teacher,0,NULL,2014-04-05,2020-02-01,7,YES,NO,8.95
4345,Individual,0,N2E,2018-11-25,2019-05-31,6,YES,YES,45
4346,Family,0,N2T,2013-06-28,2015-03-16,2,YES,YES,0
4347,Dual,0,N2L,2014-10-16,2014-12-17,7,YES,YES,82.95
4347,Dual,0,N2L,2016-12-29,2018-01-05,14,YES,YES,126.75
4348,Dual,0,N2A,2015-03-21,2015-12-27,9,YES,YES,228.89
4349,Family,0,N2T,2013-06-28,2015-02-05,10,YES,YES,454.08
4350,Teacher,0,NULL,2017-12-21,2017-12-21,1,YES,NO,0
4351,Individual,0,N2H,2016-12-31,2017-10-29,4,YES,YES,0
4352,Teacher,0,NULL,2018-08-23,2018-08-23,1,YES,NO,0
4353,Family,0,N2L,2020-02-07,2020-02-07,1,YES,YES,96.25
4354,Teacher,0,NULL,2019-08-15,2019-08-15,1,YES,NO,19.9
4355,Teacher,0,NULL,2017-02-04,2017-02-04,1,YES,NO,8.95
4356,Family,0,N2G,2013-12-05,2016-04-08,13,YES,YES,62.9
4357,Teacher,0,NULL,2019-05-29,2020-01-02,3,YES,NO,40.85
4358,Dual,0,N1M,2016-04-21,2016-04-21,1,YES,YES,70
4359,Family,0,N5A,2017-03-17,2017-03-17,1,YES,YES,100
4360,Individual,0,N2H,2014-03-29,2014-08-23,4,YES,YES,49.45
4361,Family,0,N2A,2015-07-07,2015-12-30,3,YES,YES,160.95
4362,Family,0,N2P,2019-12-21,2020-02-16,3,YES,YES,111.05
4363,Student,0,NULL,2020-10-02,2020-10-02,1,YES,YES,35
4364,Teacher,0,NULL,2019-11-30,2019-11-30,1,YES,NO,9.95
4365,Individual,0,N2T,2015-01-11,2017-01-08,24,YES,YES,96
4366,Individual,0,N2N,2016-03-05,2016-07-06,2,YES,YES,40
4367,Teacher,0,NULL,2017-06-22,2017-06-22,1,YES,NO,0
4368,Family,0,N1R,2019-07-28,2020-02-23,7,YES,YES,112.15
4369,Teacher,0,NULL,2017-07-31,2017-07-31,1,YES,NO,0
4370,Family,0,N2V,2013-06-28,2015-08-31,22,YES,YES,149.61
4371,Dual,0,N2M,2017-01-14,2018-01-28,13,YES,YES,257.8
4372,Teacher,0,NULL,2016-08-17,2020-01-24,26,YES,NO,0
4373,Family,0,N1R,2019-07-28,2020-03-01,7,YES,YES,125.6
4374,Teacher,0,NULL,2018-03-13,2020-01-30,3,YES,NO,11.95
4375,Family,0,N2K,2019-11-29,2020-02-14,6,YES,YES,100
4376,Family,0,N2A,2013-08-26,2014-07-23,11,YES,YES,118.61
4376,Dual,0,N2A,2016-06-24,2017-03-18,5,YES,YES,87.73
4377,Individual,0,NULL,2015-01-24,2015-01-24,1,NO,NO,30
4378,Individual,0,N2M,2014-10-24,2016-10-28,25,YES,YES,124.85
4378,Dual,0,N2M,2017-10-27,2020-01-02,6,YES,YES,145.9
4379,Dual,0,N2G,2015-12-23,2016-12-28,4,YES,YES,70
4380,Dual,0,N2A,2015-12-17,2020-01-31,28,YES,YES,332.75
4381,Individual,0,N2B,2015-02-07,2016-12-30,1,YES,YES,0
4382,Dual,0,N1K,2017-04-22,2017-11-26,4,YES,YES,115
4383,Family,0,N2H,2017-11-26,2018-10-28,21,YES,YES,257.15
4384,Family,0,N2G,2014-08-03,2014-10-29,2,YES,YES,93.04
4385,Family,0,N1E,2019-12-23,2020-02-28,3,YES,YES,116.15
4386,Dual,0,N2L,2013-08-22,2014-02-15,3,YES,NO,10.95
4387,Family,0,N2N,2013-06-28,2018-02-03,17,YES,YES,111.95
4388,Dual,0,N2N,2014-07-16,2015-05-28,1,NO,NO,458
4389,Family,0,N5A,2013-06-28,2014-01-09,1,YES,YES,0
4390,Teacher,0,NULL,2019-08-23,2019-08-23,1,YES,NO,19.9
4391,Individual,0,N2B,2016-10-29,2017-10-14,10,YES,YES,79.45
4392,Family,0,NULL,2013-11-23,2014-10-19,3,YES,YES,120
4393,Dual,1,N2G,2019-09-02,2020-03-06,26,YES,YES,110
4394,Family,0,N1K,2013-06-28,2015-03-25,5,YES,YES,1089
4395,Teacher,0,NULL,2017-07-25,2017-07-25,1,YES,NO,0
4396,Family,0,N2L,2013-06-28,2013-09-15,1,YES,YES,0
4397,Dual,0,N2M,2015-02-14,2016-01-09,2,YES,YES,70
4398,Family,0,N2J,2019-12-21,2020-02-06,2,YES,YES,0
4399,Family,0,N2K,2020-01-25,2020-02-16,4,YES,YES,150
4400,Dual,0,N2G,2015-03-20,2015-03-20,1,YES,YES,70
4401,Individual,0,N1R,2016-04-07,2016-08-10,3,YES,YES,28.05
4402,Dual,0,N4S,2019-04-28,2019-10-11,3,YES,YES,52.1
4403,Family,0,N2T,2013-06-28,2014-06-15,3,YES,YES,420
4404,Teacher,0,NULL,2018-08-20,2019-07-29,3,YES,NO,0
4405,Teacher,0,NULL,2018-03-17,2018-03-17,1,YES,NO,0
4406,Individual,1,N2R,2019-12-04,2020-02-12,4,YES,YES,72.5
4407,Family,0,N2R,2019-03-14,2020-01-26,14,YES,YES,402.85
4408,Individual,0,N2P,2017-08-22,2019-01-04,4,NO,YES,130.85
4409,Teacher,0,NULL,2017-03-16,2017-08-23,2,YES,NO,10
4410,Dual,0,N0B,2014-01-04,2014-12-27,4,YES,YES,55.05
4411,Teacher,0,NULL,2019-12-22,2019-12-22,1,YES,NO,23.9
4412,Dual,0,N2M,2013-10-17,2014-08-03,4,YES,YES,44.1
4413,Family,0,L0N,2013-06-28,2014-04-23,3,YES,YES,0
4414,Individual,0,N2E,2015-01-22,2016-07-17,7,YES,YES,96.9
4415,Teacher,0,NULL,2020-03-01,2020-03-01,1,YES,NO,0
4416,Dual,0,N2N,2019-04-14,2019-08-27,3,YES,YES,100.24
4417,Dual,0,N2M,2018-02-03,2019-02-18,4,YES,YES,65.08
4418,Teacher,0,NULL,2017-07-21,2017-07-21,1,YES,NO,0
4419,Dual,0,N2J,2015-11-28,2017-03-17,6,YES,YES,96
4420,Family,0,N2M,2016-08-17,2017-08-11,11,NO,YES,140
4420,Dual,0,N2M,2018-05-04,2019-05-10,5,YES,YES,430.1
4420,Individual,0,NULL,2014-09-05,2014-11-28,4,NO,YES,40
4421,Family,0,N2A,2013-08-12,2015-03-22,31,YES,YES,124.95
4422,Teacher,0,NULL,2017-03-17,2017-03-17,1,YES,NO,0
4423,Individual,0,N2C,2019-07-06,2019-07-06,1,YES,YES,29.24
4424,Family,0,N2H,2015-02-16,2020-02-15,35,YES,YES,1085.55
4425,Dual,0,NULL,2013-11-03,2014-11-01,4,YES,YES,40.1
4426,Family,0,N2J,2013-08-23,2020-03-04,35,YES,YES,588.95
4427,Dual,0,N2V,2018-06-24,2020-07-11,8,YES,YES,537.68
4428,Family,0,NULL,2020-11-07,2020-11-08,1,YES,YES,150
4429,Dual,0,N3E,2018-03-24,2020-07-18,15,YES,YES,184.89
4430,Family,0,N2T,2017-02-20,2017-12-17,5,YES,YES,158
4431,Individual,0,N2P,2018-04-27,2019-01-04,4,YES,YES,0
4432,Dual,0,N2H,2015-07-07,2016-05-14,10,YES,YES,283.88
4432,Individual,0,N2H,2017-01-27,2018-02-19,6,YES,YES,40
4433,Individual,0,N3H,2014-09-19,2014-09-24,2,YES,YES,28.05
4434,Individual,0,N2G,2014-09-24,2016-09-17,37,YES,YES,86.95
4435,Individual,0,N2H,2018-01-04,2018-05-09,3,YES,YES,40.5
4436,Teacher,0,NULL,2014-04-05,2014-04-05,1,YES,NO,0
4437,Individual,0,N2J,2013-08-18,2014-03-01,1,YES,YES,0
4438,Individual,0,N2E,2013-06-28,2016-05-05,3,YES,YES,28.05
4439,Family,0,N2E,2020-01-12,2020-07-15,5,YES,YES,116.15
4440,Teacher,0,NULL,2020-02-17,2020-02-17,1,YES,NO,4.98
4441,Family,0,N2V,2017-04-06,2020-02-23,24,YES,YES,434.33
4442,Dual,0,N0B,2015-12-23,2015-12-23,1,YES,YES,70
4443,Individual,0,N2H,2019-01-31,2020-01-24,8,YES,YES,49.05
4444,Teacher,0,NULL,2019-03-12,2019-03-12,1,YES,NO,9.95
4445,Individual,0,N2L,2018-03-14,2018-12-23,9,YES,YES,45
4446,Family,0,N2E,2019-11-29,2020-02-22,3,YES,YES,100
4447,Dual,0,N2H,2013-06-28,2014-08-15,10,YES,YES,492.07
4448,Individual,1,N2G,2019-08-29,2020-01-30,5,YES,YES,88.95
4449,Dual,0,N2M,2016-05-22,2017-04-08,7,NO,NO,103.9
4450,Family,0,N3H,2016-07-23,2017-07-27,13,YES,YES,126.1
4451,Dual,0,N2E,2013-06-28,2014-03-20,10,YES,YES,59.95
4452,Family,0,N2L,2013-11-30,2017-04-21,28,YES,YES,933.1
4453,Family,0,N2J,2013-06-28,2014-01-12,8,YES,YES,0
4454,Family,0,N21,2014-05-05,2014-05-05,1,YES,YES,420
4455,Dual,0,N2M,2017-03-31,2018-11-08,70,YES,YES,70
4456,Teacher,0,NULL,2019-12-30,2019-12-30,1,YES,NO,0
4457,Dual,1,N2E,2019-10-02,2020-01-30,9,YES,YES,103
4458,Family,0,NULL,2017-12-16,2018-07-21,2,NO,NO,150
4459,Family,0,N2H,2018-08-05,2019-08-19,11,YES,YES,163.95
4460,Family,0,N2L,2013-07-10,2018-04-25,6,YES,YES,550
4461,Dual,0,N2A,2018-08-11,2019-03-13,4,YES,NO,70.1
4462,Dual,0,N2N,2018-12-02,2019-11-03,6,YES,YES,80
4463,Dual,0,N2E,2013-07-10,2017-01-28,18,NO,YES,0
4464,Teacher,0,NULL,2016-08-10,2016-08-10,1,YES,NO,0
4465,Teacher,0,NULL,2014-08-12,2014-08-12,1,NO,NO,0
4466,Dual,0,N2M,2013-07-10,2014-12-06,9,YES,YES,68.65
4467,Dual,0,N2M,2014-10-01,2019-02-15,42,YES,YES,366.84
4468,Individual,0,N2E,2013-06-28,2016-04-12,3,YES,YES,269
4469,Dual,1,N2V,2019-01-06,2020-01-09,9,YES,YES,87.95
4470,Individual,0,N2M,2018-12-07,2019-07-14,3,YES,YES,70.9
4471,Dual,0,N2A,2015-07-14,2019-06-29,13,YES,YES,133
4472,Dual,0,N2G,2017-04-09,2017-12-29,2,YES,YES,49.1
4472,Student,0,N2L,2014-11-27,2015-03-08,4,YES,YES,18.05
4472,Student,0,N2L,2020-02-08,2020-02-08,1,YES,YES,23.05
4473,55 & Better,0,N0B,2016-01-06,2016-12-29,2,YES,YES,30
4474,Individual,0,N2K,2014-07-15,2015-01-30,1,NO,NO,0
4475,Teacher,0,NULL,2017-03-15,2017-03-15,1,YES,NO,0
4476,Individual,0,N2C,2015-12-13,2018-04-28,8,YES,YES,40
4477,Family,0,N2M,2017-10-25,2017-11-05,5,YES,YES,99
4478,Dual,0,N1E,2013-11-23,2014-07-25,6,YES,YES,187.36
4479,Family,0,N2H,2013-06-28,2020-01-03,54,YES,YES,772.63
4480,Dual,0,N2M,2015-03-11,2019-07-02,33,YES,YES,237
4481,Dual,1,N2L,2018-10-24,2019-08-23,6,NO,NO,110
4482,Dual,0,N0B,2016-03-30,2019-07-30,11,YES,YES,223.95
4483,Individual,0,N2E,2013-10-03,2015-05-31,10,YES,YES,25.05
4484,Family,0,N2V,2013-12-08,2014-12-21,4,YES,YES,152
4485,Individual,0,N1H,2017-02-26,2017-11-30,2,YES,NO,40
4486,Dual,1,N2H,2016-02-20,2019-12-31,28,YES,YES,372.8
4487,Teacher,0,NULL,2020-01-03,2020-01-03,1,YES,NO,13.95
4488,Teacher,0,NULL,2014-06-27,2020-03-08,17,YES,NO,9.45
4489,Family,0,N2A,2019-12-28,2020-01-26,4,YES,YES,150
4490,Individual,0,NULL,2014-12-05,2020-02-08,15,NO,NO,0
4491,Family,0,N1R,2018-03-15,2019-03-14,3,YES,YES,100
4492,Family,0,N3A,2019-04-17,2020-03-07,110,NO,YES,55.65
4493,Individual,0,N1R,2019-10-02,2020-03-04,5,YES,YES,75.85
4494,Teacher,0,NULL,2020-01-25,2020-01-25,1,YES,NO,13.95
4495,Student,0,N3C,2015-02-16,2015-03-21,2,YES,YES,30
4496,Dual,0,N2H,2019-12-31,2020-02-29,5,YES,YES,100.95
4497,Dual,0,N2J,2014-02-01,2017-12-28,26,YES,YES,225.35
4497,Family,0,N2J,2017-01-07,2020-02-23,29,YES,YES,623.97
4498,Teacher,0,NULL,2019-09-01,2019-09-01,1,YES,NO,9.95
4499,Individual,0,NULL,2014-10-01,2015-04-24,6,YES,YES,51.95
4500,Individual,0,N2L,2020-02-22,2020-03-07,2,YES,YES,54.95
4501,Dual,0,N1H,2013-06-28,2013-08-30,1,YES,YES,63
4502,Dual,0,N2T,2015-10-18,2016-10-30,8,YES,YES,244.23
4503,Individual,0,N2L,2016-03-05,2018-08-08,3,NO,YES,47
4504,Teacher,0,NULL,2016-08-16,2017-01-06,2,YES,NO,18.79
4505,Family,0,N2H,2015-03-22,2016-03-16,5,YES,YES,150
4506,Teacher,0,NULL,2016-11-19,2016-11-19,1,YES,NO,11.95
4507,Family,0,N1R,2013-10-26,2014-03-23,2,YES,YES,83.15
4508,Dual,1,NULL,2019-11-03,2019-11-03,1,NO,YES,117
4509,Teacher,0,NULL,2018-08-21,2018-08-21,1,YES,NO,0
4510,Teacher,0,NULL,2016-11-12,2019-05-29,4,YES,NO,51.8
4511,Teacher,0,NULL,2016-08-24,2019-03-13,6,YES,NO,0
4512,Teacher,0,NULL,2016-11-05,2016-11-05,1,YES,NO,0
4513,Teacher,0,NULL,2019-08-08,2019-08-08,1,YES,NO,13.95
4514,Dual,1,N2A,2019-09-28,2020-03-07,17,YES,YES,110
4515,Dual,0,N2B,2013-07-10,2013-08-26,1,YES,YES,0
4516,Teacher,0,NULL,2014-05-07,2014-06-18,2,YES,NO,0
4517,Teacher,0,NULL,2017-05-05,2017-05-05,1,YES,NO,0
4518,Individual,0,N2H,2016-02-20,2016-10-23,2,NO,YES,0
4519,Family,0,NULL,2017-11-25,2018-11-16,6,YES,NO,100
4520,MAD Social,0,N3H,2017-10-28,2017-11-03,3,YES,YES,140
4521,Dual,0,N2E,2015-02-16,2015-12-28,4,YES,YES,46.1
4522,Family,0,N2K,2013-10-26,2014-10-10,9,YES,YES,120
4522,Family,0,N2R,2018-01-05,2018-03-21,3,YES,YES,150
4523,Teacher,0,NULL,2018-08-08,2020-01-05,1,YES,NO,0
4524,Individual,0,N2B,2015-01-15,2015-10-28,9,YES,YES,77.85
4525,Dual,0,N2B,2016-10-29,2017-03-12,4,YES,YES,58.05
4526,Teacher,0,NULL,2017-03-15,2017-03-15,1,YES,NO,0
4527,Dual,0,N2N,2019-02-24,2019-02-28,2,YES,YES,80
4528,Individual,1,N2A,2019-03-13,2019-07-30,4,YES,YES,68
4529,Family,0,N2T,2019-08-23,2019-12-30,3,YES,YES,112.15
4530,Dual,0,NULL,2016-03-09,2016-08-22,9,YES,YES,569.18
4531,Teacher,0,NULL,2016-08-25,2019-10-04,9,YES,NO,11.95
4532,Teacher,0,NULL,2016-08-20,2016-08-20,1,YES,NO,11.95
4533,Individual,0,N2H,2017-12-06,2018-07-13,25,YES,YES,58.95
4534,Teacher,0,NULL,2018-12-05,2019-01-24,2,YES,NO,12
4535,Individual,0,N3A,2014-01-10,2014-10-04,4,YES,YES,40.5
4536,Individual,0,N2R,2019-08-30,2019-11-09,2,YES,YES,45
4537,55 & Better,0,NULL,2017-12-23,2018-09-09,4,NO,YES,52.82
4538,Dual,0,N2G,2016-03-06,2017-02-05,8,YES,YES,478.58
4539,Dual,0,N2H,2016-08-07,2017-02-26,4,YES,YES,56.1
4540,MAD Social,0,NULL,2018-10-19,2018-10-19,1,YES,NO,100
4541,Family,1,N2H,2017-11-26,2020-02-08,45,YES,YES,541.66
4542,Teacher,0,NULL,2019-08-30,2019-08-30,1,YES,NO,0
4543,Individual,0,N3A,2013-06-28,2014-03-22,1,YES,YES,36
4544,Dual,0,NULL,2017-01-29,2018-01-07,5,YES,NO,77.15
4545,Family,0,N2A,2018-12-22,2020-09-13,23,YES,YES,435.84
4546,Dual,0,N2V,2016-03-16,2017-02-16,3,YES,YES,60
4547,Dual,0,N2E,2013-06-28,2014-03-30,7,YES,YES,29.9
4548,Dual,0,N2L,2013-06-28,2016-02-27,16,YES,YES,190.35
4549,Family,0,M4J,2017-10-25,2017-03-19,1,YES,YES,120.15
4550,Dual,0,N2E,2016-11-11,2016-11-11,1,NO,YES,70
4551,Dual,0,N2E,2015-02-16,2015-02-16,2,YES,YES,49.1
4552,Dual,0,N2K,2020-02-13,2020-02-13,1,YES,YES,80
4553,55 & Better,0,N2H,2013-07-10,2014-08-21,1,YES,YES,30
4554,MAD Social,0,NULL,2018-02-05,2018-02-05,1,NO,YES,0
4555,Teacher,0,NULL,2017-01-04,2017-01-04,1,NO,NO,0
4556,Teacher,0,NULL,2018-01-02,2018-01-02,1,YES,NO,0
4557,Dual,0,N2A,2013-06-28,2019-06-12,19,NO,YES,698.98
4558,Teacher,0,NULL,2017-03-17,2017-03-17,1,YES,NO,0
4559,Teacher,0,NULL,2017-05-26,2018-08-22,2,YES,NO,43.95
4560,Dual,0,N2H,2016-02-25,2020-09-27,22,YES,YES,191
4561,Family,0,N2M,2014-03-02,2015-01-24,5,YES,YES,176.1
4562,Dual,0,N2H,2015-08-03,2019-08-11,24,YES,YES,445.11
4562,Dual,0,N2K,2013-07-10,2017-01-03,3,YES,YES,11.95
4563,Dual,1,N2G,2018-03-14,2019-02-14,30,YES,YES,149
4564,MAD Social,0,N2G,2017-09-12,2017-09-19,2,YES,YES,26.55
4565,Family & Friends,0,N2T,2016-07-07,2019-03-10,13,YES,YES,1057.18
4566,Teacher,0,NULL,2017-01-20,2017-01-20,1,YES,NO,8.95
4567,Individual,0,N2H,2013-12-19,2014-10-30,7,YES,YES,40
4567,Dual,0,N2H,2013-06-28,2015-04-02,1,YES,YES,70
4568,Individual,0,N2J,2019-04-10,2019-04-10,1,YES,YES,38
4569,Family,0,N2A,2018-01-31,2018-02-06,2,YES,YES,500
4570,Individual,1,N2M,2019-02-02,2020-01-31,9,YES,YES,84.95
4571,55 & Better,0,M3K,2020-01-04,2020-02-17,4,YES,YES,47.65
4572,Family,0,N2E,2018-03-14,2019-03-31,6,YES,YES,79
4573,Dual,0,N2J,2016-01-21,2016-08-17,3,YES,YES,70
4574,Dual,0,N2H,2014-03-08,2014-04-19,5,YES,YES,71
4575,Teacher,0,NULL,2017-04-20,2017-04-20,1,YES,NO,0
4576,Individual,0,N2M,2017-02-15,2018-12-29,8,YES,YES,40
4577,Dual,0,N2R,2017-05-20,2017-08-10,4,YES,YES,245
4578,Teacher,0,NULL,2019-12-27,2020-02-15,1,YES,NO,9.95
4579,Family,0,N2K,2016-12-30,2017-06-22,5,YES,YES,98.9
4580,Teacher,0,NULL,2018-08-23,2018-08-23,1,YES,NO,0
4581,Family,0,N2H,2013-06-28,2016-10-01,30,YES,YES,688.1
4582,Teacher,0,NULL,2019-03-15,2019-03-15,1,YES,NO,23.9
4583,Dual,0,N1H,2015-07-17,2016-03-30,10,YES,YES,70
4583,Dual,0,N1H,2017-02-05,2018-01-04,5,YES,YES,113.8
4584,55 & Better,0,N2L,2013-07-10,2019-05-10,19,YES,YES,138.9
4585,Teacher,0,NULL,2020-02-17,2020-02-17,1,YES,NO,16.94
4586,Family & Friends,0,N1E,2019-12-19,2020-01-09,3,YES,YES,229.25
4587,Dual,0,N2V,2013-06-28,2017-12-28,61,YES,YES,390.59
4588,55 & Better,0,N2N,2013-11-10,2015-06-14,6,YES,YES,19.05
4589,Teacher,0,NULL,2019-07-30,2019-07-30,1,YES,NO,19.9
